Filename	TierName	Annotation	Duration_msec	Onset_sec	Offset_sec
NEWCARD_05alter	RightSpeechContents	QD	2480.0	2644.000	2646.480
NEWCARD_05alter	RightSpeechContents	8S	1960.0	2650.840	2652.800
NEWCARD_05alter	RightSpeechContents	type10	1480.0	2656.620	2658.100
NEWCARD_05alter	RightSpeechContents	10H	640.0	2659.260	2659.900
NEWCARD_05alter	RightSpeechContents	suitD	2040.0	2664.080	2666.120
NEWCARD_05alter	RightSpeechContents	typeK-0	1140.0	2714.700	2715.840
NEWCARD_05alter	RightSpeechContents	yeah	420.0	2718.300	2718.720
NEWCARD_05alter	RightSpeechContents	type8-2	1620.0	2726.980	2728.600
NEWCARD_05alter	RightSpeechContents	typeQ-2	1340.0	2732.580	2733.920
NEWCARD_05alter	RightSpeechContents	yeah	420.0	2738.700	2739.120
NEWCARD_05alter	RightSpeechContents	AC	1320.0	2741.420	2742.740
NEWCARD_05alter	RightSpeechContents	JH	780.0	2749.660	2750.440
NEWCARD_05alter	RightSpeechContents	no	620.0	2753.840	2754.460
NEWCARD_05alter	RightSpeechContents	7D-QD	1100.0	2756.240	2757.340
NEWCARD_05alter	RightSpeechContents	QS	2780.0	2802.300	2805.080
NEWCARD_05alter	RightSpeechContents	JS	780.0	2808.240	2809.020
NEWCARD_05alter	RightSpeechContents	8S	1600.0	2813.660	2815.260
NEWCARD_05alter	RightSpeechContents	suitS	4300.0	2819.680	2823.980
NEWCARD_05alter	RightSpeechContents	QD-KD	1200.0	2835.490	2836.690
NEWCARD_05alter	RightSpeechContents	no	700.0	2842.450	2843.150
NEWCARD_05alter	RightSpeechContents	yeah	300.0	2956.500	2956.800
NEWCARD_05alter	RightSpeechContents	JH	1480.0	2957.280	2958.760
NEWCARD_05alter	RightSpeechContents	no	480.0	2963.600	2964.080
NEWCARD_05alter	RightSpeechContents	uh-no	920.0	2974.540	2975.460
NEWCARD_05alter	RightSpeechContents	yeah	460.0	2979.480	2979.940
NEWCARD_05alter	RightSpeechContents	type8-2	1060.0	2985.600	2986.660
NEWCARD_05alter	RightSpeechContents	nah	720.0	2991.820	2992.540
NEWCARD_05alter	RightSpeechContents	nah	440.0	3003.540	3003.980
NEWCARD_05alter	RightSpeechContents	KC-QC-10D	3340.0	3004.040	3007.380
NEWCARD_05alter	LeftGestures	HandingCard	2300.0	143.660	145.960
NEWCARD_05alter	LeftGestures	HandingCard	1800.0	395.080	396.880
NEWCARD_05alter	LeftGestures	HandingCard	2000.0	444.180	446.180
NEWCARD_05alter	LeftGestures	HandingCard	2060.0	643.900	645.960
NEWCARD_05alter	LeftGestures	HandingCard	2340.0	655.020	657.360
NEWCARD_05alter	LeftGestures	HandingCard	2800.0	858.460	861.260
NEWCARD_05alter	LeftGestures	HandingCard	2660.0	886.210	888.870
NEWCARD_05alter	LeftGestures	HandingCard	2900.0	1037.860	1040.760
NEWCARD_05alter	LeftGestures	HandingCard	2580.0	1058.220	1060.800
NEWCARD_05alter	LeftGestures	HandingCard	3500.0	1087.720	1091.220
NEWCARD_05alter	LeftGestures	HandingCard	1760.0	1216.800	1218.560
NEWCARD_05alter	LeftGestures	HandingCard	1320.0	1242.360	1243.680
NEWCARD_05alter	LeftGestures	HandingCard	2040.0	1260.080	1262.120
NEWCARD_05alter	LeftGestures	HandingCard	2240.0	1445.720	1447.960
NEWCARD_05alter	LeftGestures	HandingCard	2140.0	1599.400	1601.540
NEWCARD_05alter	LeftGestures	HandingCard	1540.0	1618.400	1619.940
NEWCARD_05alter	LeftGestures	HandingCard	2560.0	1778.040	1780.600
NEWCARD_05alter	LeftGestures	HandingCard	1660.0	1971.610	1973.270
NEWCARD_05alter	LeftGestures	HandingCard	2360.0	1993.200	1995.560
NEWCARD_05alter	LeftGestures	HandingCard	2100.0	2144.120	2146.220
NEWCARD_05alter	LeftGestures	HandingCard	2440.0	2152.720	2155.160
NEWCARD_05alter	LeftGestures	HandingCard	2440.0	2314.700	2317.140
NEWCARD_05alter	LeftGestures	HandingCard	1440.0	2328.180	2329.620
NEWCARD_05alter	LeftGestures	HandingCard	2440.0	2339.760	2342.200
NEWCARD_05alter	LeftGestures	HandingCard	2100.0	2486.690	2488.790
NEWCARD_05alter	LeftGestures	HandingCard	1940.0	2508.640	2510.580
NEWCARD_05alter	LeftGestures	HandingCard	2320.0	2637.490	2639.810
NEWCARD_05alter	LeftGestures	HandingCard	2160.0	2659.960	2662.120
NEWCARD_05alter	LeftGestures	HandingCard	2400.0	2806.250	2808.650
NEWCARD_05alter	LeftGestures	HandingCard	1600.0	2809.460	2811.060
NEWCARD_05alter	LeftGestures	HandingCard	2860.0	2836.780	2839.640
NEWCARD_05alter	RightGestures	HandingCard	1660.0	250.480	252.140
NEWCARD_05alter	RightGestures	HandingCard	1420.0	262.500	263.920
NEWCARD_05alter	RightGestures	HandingCard	1040.0	277.340	278.380
NEWCARD_05alter	RightGestures	HandingCard	1140.0	307.340	308.480
NEWCARD_05alter	RightGestures	HandingCard	1380.0	519.040	520.420
NEWCARD_05alter	RightGestures	HandingCard	1360.0	560.180	561.540
NEWCARD_05alter	RightGestures	HandingCard	1180.0	571.540	572.720
NEWCARD_05alter	RightGestures	HandingCard	1760.0	745.840	747.600
NEWCARD_05alter	RightGestures	HandingCard	2220.0	749.040	751.260
NEWCARD_05alter	RightGestures	HandingCard	1800.0	933.720	935.520
NEWCARD_05alter	RightGestures	HandingCard	2520.0	944.560	947.080
NEWCARD_05alter	RightGestures	HandingCard	1740.0	1140.360	1142.100
NEWCARD_05alter	RightGestures	HandingCard	1340.0	1155.260	1156.600
NEWCARD_05alter	RightGestures	HandingCard	1700.0	1158.580	1160.280
NEWCARD_05alter	RightGestures	HandingCard	1300.0	1305.460	1306.760
NEWCARD_05alter	RightGestures	HandingCard	1420.0	1313.600	1315.020
NEWCARD_05alter	RightGestures	HandingCard	1580.0	1363.360	1364.940
NEWCARD_05alter	RightGestures	HandingCard	1560.0	1534.140	1535.700
NEWCARD_05alter	RightGestures	HandingCard	1840.0	1540.540	1542.380
NEWCARD_05alter	RightGestures	HandingCard	1280.0	1547.300	1548.580
NEWCARD_05alter	RightGestures	HandingCard	1260.0	1688.200	1689.460
NEWCARD_05alter	RightGestures	HandingCard	1820.0	1695.260	1697.080
NEWCARD_05alter	RightGestures	HandingCard	1420.0	1871.500	1872.920
NEWCARD_05alter	RightGestures	HandingCard	2180.0	1879.480	1881.660
NEWCARD_05alter	RightGestures	HandingCard	1260.0	1890.680	1891.940
NEWCARD_05alter	RightGestures	HandingCard	1780.0	2048.800	2050.580
NEWCARD_05alter	RightGestures	HandingCard	1280.0	2068.880	2070.160
NEWCARD_05alter	RightGestures	HandingCard	1220.0	2224.320	2225.540
NEWCARD_05alter	RightGestures	HandingCard	1160.0	2258.240	2259.400
NEWCARD_05alter	RightGestures	HandingCard	820.0	2385.680	2386.500
NEWCARD_05alter	RightGestures	HandingCard	600.0	2389.900	2390.500
NEWCARD_05alter	RightGestures	HandingCard	1000.0	2406.620	2407.620
NEWCARD_05alter	RightGestures	HandingCard	1260.0	2572.180	2573.440
NEWCARD_05alter	RightGestures	HandingCard	1120.0	2592.420	2593.540
NEWCARD_05alter	RightGestures	HandingCard	1560.0	2600.460	2602.020
NEWCARD_05alter	RightGestures	HandingCard	2120.0	2719.580	2721.700
NEWCARD_05alter	RightGestures	HandingCard	1980.0	2730.980	2732.960
NEWCARD_05alter	RightGestures	HandingCard	1400.0	2740.480	2741.880
NEWCARD_05alter	RightGestures	HandingCard	1380.0	2743.620	2745.000
NEWCARD_05alter	RightGestures	HandingCard	1140.0	2959.160	2960.300
NEWCARD_05alter	RightGestures	HandingCard	1600.0	2980.940	2982.540
NEWCARD_05alter	RightGestures	HandingCard	1100.0	2988.500	2989.600
NEWCARD_05alter	LeftGestureContents	7S-7H	2300.0	143.660	145.960
NEWCARD_05alter	LeftGestureContents	KC	1800.0	395.080	396.880
NEWCARD_05alter	LeftGestureContents	KS-AS	2000.0	444.180	446.180
NEWCARD_05alter	LeftGestureContents	8H	2060.0	643.900	645.960
NEWCARD_05alter	LeftGestureContents	JS	2340.0	655.020	657.360
NEWCARD_05alter	LeftGestureContents	8D	2800.0	858.460	861.260
NEWCARD_05alter	LeftGestureContents	JC	2660.0	886.210	888.870
NEWCARD_05alter	LeftGestureContents	QC	2900.0	1037.860	1040.760
NEWCARD_05alter	LeftGestureContents	AC	2580.0	1058.220	1060.800
NEWCARD_05alter	LeftGestureContents	9S-10S	3500.0	1087.720	1091.220
NEWCARD_05alter	LeftGestureContents	AD	1760.0	1216.800	1218.560
NEWCARD_05alter	LeftGestureContents	9C	1320.0	1242.360	1243.680
NEWCARD_05alter	LeftGestureContents	KC-AC	2040.0	1260.080	1262.120
NEWCARD_05alter	LeftGestureContents	8H-8D	2240.0	1445.720	1447.960
NEWCARD_05alter	LeftGestureContents	8D	2140.0	1599.400	1601.540
NEWCARD_05alter	LeftGestureContents	KC	1540.0	1618.400	1619.940
NEWCARD_05alter	LeftGestureContents	10S	2560.0	1778.040	1780.600
NEWCARD_05alter	LeftGestureContents	9H	1660.0	1971.610	1973.270
NEWCARD_05alter	LeftGestureContents	7D	2360.0	1993.200	1995.560
NEWCARD_05alter	LeftGestureContents	8C	2100.0	2144.120	2146.220
NEWCARD_05alter	LeftGestureContents	AH-AS	2440.0	2152.720	2155.160
NEWCARD_05alter	LeftGestureContents	10H-10D	2440.0	2314.700	2317.140
NEWCARD_05alter	LeftGestureContents	8S	1440.0	2328.180	2329.620
NEWCARD_05alter	LeftGestureContents	QH-KH	2440.0	2339.760	2342.200
NEWCARD_05alter	LeftGestureContents	9D	2100.0	2486.690	2488.790
NEWCARD_05alter	LeftGestureContents	QS	1940.0	2508.640	2510.580
NEWCARD_05alter	LeftGestureContents	AC	2320.0	2637.490	2639.810
NEWCARD_05alter	LeftGestureContents	10H	2160.0	2659.960	2662.120
NEWCARD_05alter	LeftGestureContents	QS	2400.0	2806.250	2808.650
NEWCARD_05alter	LeftGestureContents	JS	1600.0	2809.460	2811.060
NEWCARD_05alter	LeftGestureContents	QD-KD	2860.0	2836.780	2839.640
NEWCARD_05alter	RightGestureContents	QC	1660.0	250.480	252.140
NEWCARD_05alter	RightGestureContents	QD	1420.0	262.500	263.920
NEWCARD_05alter	RightGestureContents	AD	1040.0	277.340	278.380
NEWCARD_05alter	RightGestureContents	9H	1140.0	307.340	308.480
NEWCARD_05alter	RightGestureContents	8H	1380.0	519.040	520.420
NEWCARD_05alter	RightGestureContents	9H-9C	1360.0	560.180	561.540
NEWCARD_05alter	RightGestureContents	AC	1180.0	571.540	572.720
NEWCARD_05alter	RightGestureContents	type7-2	1760.0	745.840	747.600
NEWCARD_05alter	RightGestureContents	type10-2	2220.0	749.040	751.260
NEWCARD_05alter	RightGestureContents	typeA-2	1800.0	933.720	935.520
NEWCARD_05alter	RightGestureContents	9D	2520.0	944.560	947.080
NEWCARD_05alter	RightGestureContents	AH	1740.0	1140.360	1142.100
NEWCARD_05alter	RightGestureContents	8S-8C	1340.0	1155.260	1156.600
NEWCARD_05alter	RightGestureContents	9H-9D	1700.0	1158.580	1160.280
NEWCARD_05alter	RightGestureContents	KH	1300.0	1305.460	1306.760
NEWCARD_05alter	RightGestureContents	10S	1420.0	1313.600	1315.020
NEWCARD_05alter	RightGestureContents	JC-QC	1580.0	1363.360	1364.940
NEWCARD_05alter	RightGestureContents	type9-2	1560.0	1534.140	1535.700
NEWCARD_05alter	RightGestureContents	typeQ-2	1840.0	1540.540	1542.380
NEWCARD_05alter	RightGestureContents	7C	1280.0	1547.300	1548.580
NEWCARD_05alter	RightGestureContents	KH	1260.0	1688.200	1689.460
NEWCARD_05alter	RightGestureContents	7S	1820.0	1695.260	1697.080
NEWCARD_05alter	RightGestureContents	KH	1420.0	1871.500	1872.920
NEWCARD_05alter	RightGestureContents	QC	2180.0	1879.480	1881.660
NEWCARD_05alter	RightGestureContents	10C-8C	1260.0	1890.680	1891.940
NEWCARD_05alter	RightGestureContents	typeA-2	1780.0	2048.800	2050.580
NEWCARD_05alter	RightGestureContents	10C	1280.0	2068.880	2070.160
NEWCARD_05alter	RightGestureContents	9S-9H	1220.0	2224.320	2225.540
NEWCARD_05alter	RightGestureContents	QC	1160.0	2258.240	2259.400
NEWCARD_05alter	RightGestureContents	QC	820.0	2385.680	2386.500
NEWCARD_05alter	RightGestureContents	10C	600.0	2389.900	2390.500
NEWCARD_05alter	RightGestureContents	7H-7S	1000.0	2406.620	2407.620
NEWCARD_05alter	RightGestureContents	9S	1260.0	2572.180	2573.440
NEWCARD_05alter	RightGestureContents	AC	1120.0	2592.420	2593.540
NEWCARD_05alter	RightGestureContents	typeJ-2	1560.0	2600.460	2602.020
NEWCARD_05alter	RightGestureContents	9S	2120.0	2719.580	2721.700
NEWCARD_05alter	RightGestureContents	8H-8C	1980.0	2730.980	2732.960
NEWCARD_05alter	RightGestureContents	QC	1400.0	2740.480	2741.880
NEWCARD_05alter	RightGestureContents	AC	1380.0	2743.620	2745.000
NEWCARD_05alter	RightGestureContents	QH-JH	1140.0	2959.160	2960.300
NEWCARD_05alter	RightGestureContents	7C	1600.0	2980.940	2982.540
NEWCARD_05alter	RightGestureContents	8D-8C	1100.0	2988.500	2989.600
NEWCARD_05alter	Hand	H01	1400.0	27.480	28.880
NEWCARD_05alter	Hand	H02	3560.0	218.960	222.520
NEWCARD_05alter	Hand	H03	2500.0	373.000	375.500
NEWCARD_05alter	Hand	H04	2880.0	493.300	496.180
NEWCARD_05alter	Hand	H05	1360.0	630.940	632.300
NEWCARD_05alter	Hand	H06	3100.0	703.580	706.680
NEWCARD_05alter	Hand	H07	2620.0	826.697	829.317
NEWCARD_05alter	Hand	H08	3240.0	917.460	920.700
NEWCARD_05alter	Hand	H09	2260.0	1020.120	1022.380
NEWCARD_05alter	Hand	H10	3100.0	1126.260	1129.360
NEWCARD_05alter	Hand	H11	2620.0	1202.660	1205.280
NEWCARD_05alter	Hand	H12	3240.0	1288.220	1291.460
NEWCARD_05alter	Hand	H13	2140.0	1408.400	1410.540
NEWCARD_05alter	Hand	H14	2620.0	1500.840	1503.460
NEWCARD_05alter	Hand	H15	2620.0	1589.180	1591.800
NEWCARD_05alter	Hand	H16	2340.0	1677.220	1679.560
NEWCARD_05alter	Hand	H17	1580.0	1759.500	1761.080
NEWCARD_05alter	Hand	H18	2660.0	1854.540	1857.200
NEWCARD_05alter	Hand	H19	2160.0	1950.080	1952.240
NEWCARD_05alter	Hand	H20	2480.0	2027.920	2030.400
NEWCARD_05alter	Hand	H21	2320.0	2114.280	2116.600
NEWCARD_05alter	Hand	H22	2840.0	2194.480	2197.320
NEWCARD_05alter	Hand	H23	2480.0	2284.840	2287.320
NEWCARD_05alter	Hand	H24	2760.0	2374.540	2377.300
NEWCARD_05alter	Hand	H25	3440.0	2470.040	2473.480
NEWCARD_05alter	Hand	H26	2020.0	2544.520	2546.540
NEWCARD_05alter	Hand	H27	2280.0	2627.304	2629.584
NEWCARD_05alter	Hand	H28	1740.0	2702.900	2704.640
NEWCARD_05alter	Hand	H29	2760.0	2792.260	2795.020
NEWCARD_05alter	Hand	H30	2120.0	2944.320	2946.440
NEWCARD_06block	Trial	T001	11980.0	22.840	34.820
NEWCARD_06block	Trial	T002	21320.0	37.820	59.140
NEWCARD_06block	Trial	T003	5300.0	84.000	89.300
NEWCARD_06block	Trial	T004	3980.0	97.240	101.220
NEWCARD_06block	Trial	T005	5940.0	103.560	109.500
NEWCARD_06block	Trial	T006	7340.0	149.420	156.760
NEWCARD_06block	Trial	T007	25980.0	165.000	190.980
NEWCARD_06block	Trial	T008	14880.0	199.560	214.440
NEWCARD_06block	Trial	T009	9320.0	250.320	259.640
NEWCARD_06block	Trial	T010	6520.0	265.720	272.240
NEWCARD_06block	Trial	T011	6840.0	278.480	285.320
NEWCARD_06block	Trial	T012	8140.0	329.020	337.160
NEWCARD_06block	Trial	T013	7920.0	343.520	351.440
NEWCARD_06block	Trial	T014	3420.0	354.100	357.520
NEWCARD_06block	Trial	T015	2660.0	359.440	362.100
NEWCARD_06block	Trial	T016	5080.0	362.860	367.940
NEWCARD_06block	Trial	T017	3420.0	401.820	405.240
NEWCARD_06block	Trial	T018	2040.0	405.280	407.320
NEWCARD_06block	Trial	T019	4620.0	407.880	412.500
NEWCARD_06block	Trial	T020	7100.0	424.840	431.940
NEWCARD_06block	Trial	T021	4120.0	435.740	439.860
NEWCARD_06block	Trial	T022	3520.0	441.460	444.980
NEWCARD_06block	Trial	T023	8920.0	488.820	497.740
NEWCARD_06block	Trial	T024	6380.0	505.580	511.960
NEWCARD_06block	Trial	T025	4540.0	512.080	516.620
NEWCARD_06block	Trial	T026	4680.0	576.960	581.640
NEWCARD_06block	Trial	T027	3840.0	581.700	585.540
NEWCARD_06block	Trial	T028	8240.0	587.200	595.440
NEWCARD_06block	Trial	T029	6800.0	600.920	607.720
NEWCARD_06block	Trial	T030	2940.0	608.860	611.800
NEWCARD_06block	Trial	T031	3750.0	616.870	620.620
NEWCARD_06block	Trial	T032	5800.0	623.980	629.780
NEWCARD_06block	Trial	T033	8940.0	664.900	673.840
NEWCARD_06block	Trial	T034	4640.0	684.540	689.180
NEWCARD_06block	Trial	T035	3040.0	689.300	692.340
NEWCARD_06block	Trial	T036	4040.0	692.560	696.600
NEWCARD_06block	Trial	T037	15780.0	700.620	716.400
NEWCARD_06block	Trial	T038	9040.0	751.840	760.880
NEWCARD_06block	Trial	T039	3720.0	765.720	769.440
NEWCARD_06block	Trial	T040	4280.0	770.780	775.060
NEWCARD_06block	Trial	T041	8240.0	775.300	783.540
NEWCARD_06block	Trial	T042	4620.0	815.860	820.480
NEWCARD_06block	Trial	T043	3820.0	820.820	824.640
NEWCARD_06block	Trial	T044	3620.0	824.760	828.380
NEWCARD_06block	Trial	T045	5880.0	834.000	839.880
NEWCARD_06block	Trial	T046	2600.0	843.340	845.940
NEWCARD_06block	Trial	T047	2360.0	846.180	848.540
NEWCARD_06block	Trial	T048	2440.0	850.340	852.780
NEWCARD_06block	Trial	T049	6900.0	903.000	909.900
NEWCARD_06block	Trial	T050	12800.0	910.040	922.840
NEWCARD_06block	Trial	T051	2400.0	925.600	928.000
NEWCARD_06block	Trial	T052	2840.0	928.220	931.060
NEWCARD_06block	Trial	T053	3740.0	931.060	934.800
NEWCARD_06block	Trial	T054	4180.0	935.020	939.200
NEWCARD_06block	Trial	T055	15220.0	979.460	994.680
NEWCARD_06block	Trial	T056	2500.0	1002.580	1005.080
NEWCARD_06block	Trial	T057	9160.0	1005.120	1014.280
NEWCARD_06block	Trial	T058	4840.0	1017.580	1022.420
NEWCARD_06block	Trial	T059	3560.0	1065.020	1068.580
NEWCARD_06block	Trial	T060	7540.0	1069.320	1076.860
NEWCARD_06block	Trial	T061	14600.0	1079.500	1094.100
NEWCARD_06block	Trial	T062	4730.0	1103.710	1108.440
NEWCARD_06block	Trial	T063	7660.0	1109.920	1117.580
NEWCARD_06block	Trial	T064	9800.0	1121.820	1131.620
NEWCARD_06block	Trial	T065	10180.0	1135.500	1145.680
NEWCARD_06block	Trial	T066	5200.0	1178.740	1183.940
NEWCARD_06block	Trial	T067	10620.0	1185.240	1195.860
NEWCARD_06block	Trial	T068	4660.0	1198.020	1202.680
NEWCARD_06block	Trial	T069	19200.0	1206.560	1225.760
NEWCARD_06block	Trial	T070	2640.0	1235.420	1238.060
NEWCARD_06block	Trial	T071	2700.0	1243.220	1245.920
NEWCARD_06block	Trial	T072	10810.0	1246.030	1256.840
NEWCARD_06block	Trial	T073	7500.0	1285.840	1293.340
NEWCARD_06block	Trial	T074	6260.0	1296.140	1302.400
NEWCARD_06block	Trial	T075	7720.0	1304.640	1312.360
NEWCARD_06block	Trial	T076	6000.0	1321.600	1327.600
NEWCARD_06block	Trial	T077	5430.0	1364.800	1370.230
NEWCARD_06block	Trial	T078	6120.0	1373.880	1380.000
NEWCARD_06block	Trial	T079	8200.0	1380.940	1389.140
NEWCARD_06block	Trial	T080	4500.0	1392.540	1397.040
NEWCARD_06block	Trial	T081	5240.0	1397.640	1402.880
NEWCARD_06block	Trial	T082	3640.0	1433.980	1437.620
NEWCARD_06block	Trial	T083	3160.0	1440.240	1443.400
NEWCARD_06block	Trial	T084	2860.0	1445.020	1447.880
NEWCARD_06block	Trial	T085	6280.0	1452.260	1458.540
NEWCARD_06block	Trial	T086	7580.0	1459.860	1467.440
NEWCARD_06block	Trial	T087	3900.0	1467.640	1471.540
NEWCARD_06block	Trial	T088	6280.0	1474.360	1480.640
NEWCARD_06block	Trial	T089	2460.0	1483.000	1485.460
NEWCARD_06block	Trial	T090	2820.0	1485.760	1488.580
NEWCARD_06block	Trial	T091	1980.0	1488.680	1490.660
NEWCARD_06block	Trial	T092	4600.0	1516.980	1521.580
NEWCARD_06block	Trial	T093	8460.0	1526.600	1535.060
NEWCARD_06block	Trial	T094	2320.0	1540.040	1542.360
NEWCARD_06block	Trial	T095	3920.0	1543.060	1546.980
NEWCARD_06block	Trial	T096	4520.0	1547.640	1552.160
NEWCARD_06block	Trial	T097	6460.0	1552.980	1559.440
NEWCARD_06block	Trial	T098	10160.0	1608.240	1618.400
NEWCARD_06block	Trial	T099	11320.0	1619.980	1631.300
NEWCARD_06block	Trial	T100	5100.0	1632.180	1637.280
NEWCARD_06block	Trial	T101	3800.0	1641.900	1645.700
NEWCARD_06block	Trial	T102	6420.0	1645.880	1652.300
NEWCARD_06block	Trial	T103	12580.0	1680.020	1692.600
NEWCARD_06block	Trial	T104	6120.0	1692.920	1699.040
NEWCARD_06block	Trial	T105	6900.0	1700.300	1707.200
NEWCARD_06block	Trial	T106	4280.0	1707.360	1711.640
NEWCARD_06block	Trial	T107	6820.0	1712.060	1718.880
NEWCARD_06block	Trial	T108	7780.0	1722.220	1730.000
NEWCARD_06block	Trial	T109	9520.0	1772.720	1782.240
NEWCARD_06block	Trial	T110	5240.0	1782.800	1788.040
NEWCARD_06block	Trial	T111	4980.0	1788.540	1793.520
NEWCARD_06block	Trial	T112	4480.0	1793.580	1798.060
NEWCARD_06block	Trial	T113	3380.0	1801.140	1804.520
NEWCARD_06block	Trial	T114	2240.0	1806.180	1808.420
NEWCARD_06block	Trial	T115	1820.0	1808.680	1810.500
NEWCARD_06block	Trial	T116	2300.0	1813.900	1816.200
NEWCARD_06block	Trial	T117	3520.0	1852.420	1855.940
NEWCARD_06block	Trial	T118	12640.0	1857.860	1870.500
NEWCARD_06block	Trial	T119	2680.0	1877.580	1880.260
NEWCARD_06block	Trial	T120	6940.0	1880.340	1887.280
NEWCARD_06block	Trial	T121	3500.0	1892.280	1895.780
NEWCARD_06block	Trial	T122	2280.0	1896.080	1898.360
NEWCARD_06block	Trial	T123	1960.0	1899.020	1900.980
NEWCARD_06block	Trial	T124	7080.0	1943.520	1950.600
NEWCARD_06block	Trial	T125	5700.0	1951.940	1957.640
NEWCARD_06block	Trial	T126	3080.0	1960.120	1963.200
NEWCARD_06block	Trial	T127	4580.0	1965.560	1970.140
NEWCARD_06block	Trial	T129	7220.0	1996.900	2004.120
NEWCARD_06block	Trial	T130	3080.0	2009.180	2012.260
NEWCARD_06block	Trial	T131	3900.0	2014.380	2018.280
NEWCARD_06block	Trial	T132	2540.0	2021.140	2023.680
NEWCARD_06block	Trial	T133	2740.0	2024.660	2027.400
NEWCARD_06block	Trial	T134	5660.0	2052.220	2057.880
NEWCARD_06block	Trial	T135	6340.0	2060.900	2067.240
NEWCARD_06block	Trial	T136	7740.0	2067.400	2075.140
NEWCARD_06block	Trial	T137	3720.0	2077.840	2081.560
NEWCARD_06block	Trial	T138	3160.0	2081.640	2084.800
NEWCARD_06block	Trial	T139	3420.0	2085.530	2088.950
NEWCARD_06block	Trial	T140	4800.0	2127.220	2132.020
NEWCARD_06block	Trial	T141	7020.0	2133.460	2140.480
NEWCARD_06block	Trial	T142	7960.0	2140.580	2148.540
NEWCARD_06block	Trial	T143	3740.0	2151.220	2154.960
NEWCARD_06block	Trial	T144	2500.0	2156.330	2158.830
NEWCARD_06block	Trial	T145	3060.0	2164.320	2167.380
NEWCARD_06block	Trial	T146	5480.0	2167.520	2173.000
NEWCARD_06block	Trial	T147	7440.0	2200.520	2207.960
NEWCARD_06block	Trial	T148	7060.0	2208.480	2215.540
NEWCARD_06block	Trial	T149	4920.0	2218.640	2223.560
NEWCARD_06block	Trial	T150	2180.0	2224.100	2226.280
NEWCARD_06block	Trial	T151	6060.0	2227.820	2233.880
NEWCARD_06block	Trial	T152	3920.0	2237.860	2241.780
NEWCARD_06block	Trial	T153	12160.0	2295.460	2307.620
NEWCARD_06block	Trial	T154	6000.0	2315.060	2321.060
NEWCARD_06block	Trial	T155	2880.0	2325.800	2328.680
NEWCARD_06block	Trial	T156	2980.0	2328.920	2331.900
NEWCARD_06block	Trial	T157	3380.0	2334.360	2337.740
NEWCARD_06block	Trial	T158	7580.0	2371.900	2379.480
NEWCARD_06block	Trial	T159	2840.0	2379.980	2382.820
NEWCARD_06block	Trial	T160	5680.0	2385.840	2391.520
NEWCARD_06block	Trial	T161	6680.0	2391.620	2398.300
NEWCARD_06block	Trial	T162	5200.0	2432.560	2437.760
NEWCARD_06block	Trial	T163	4080.0	2440.160	2444.240
NEWCARD_06block	Trial	T164	7840.0	2444.480	2452.320
NEWCARD_06block	Trial	T165	6920.0	2452.460	2459.380
NEWCARD_06block	Trial	T166	2540.0	2462.860	2465.400
NEWCARD_06block	Trial	T167	7500.0	2465.740	2473.240
NEWCARD_06block	Trial	T168	5580.0	2501.780	2507.360
NEWCARD_06block	Trial	T169	6340.0	2508.840	2515.180
NEWCARD_06block	Trial	T170	4480.0	2515.500	2519.980
NEWCARD_06block	Trial	T171	4640.0	2524.380	2529.020
NEWCARD_06block	Trial	T172	5760.0	2530.780	2536.540
NEWCARD_06block	LeftIndividualSpeech	q_no	480.0	27.280	27.760
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	3740.0	27.820	31.560
NEWCARD_06block	LeftIndividualSpeech	r_id_type	1420.0	40.080	41.500
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1960.0	42.060	44.020
NEWCARD_06block	LeftIndividualSpeech	r_num_neither	1280.0	44.480	45.760
NEWCARD_06block	LeftIndividualSpeech	any_doubles?	1620.0	84.280	85.900
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	2300.0	98.920	101.220
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1520.0	105.100	106.620
NEWCARD_06block	LeftIndividualSpeech	q_no	440.0	153.940	154.380
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1200.0	154.420	155.620
NEWCARD_06block	LeftIndividualSpeech	q_yes	680.0	167.960	168.640
NEWCARD_06block	LeftIndividualSpeech	r_id_neither	4100.0	179.040	183.140
NEWCARD_06block	LeftIndividualSpeech	q_no	960.0	202.160	203.120
NEWCARD_06block	LeftIndividualSpeech	r_id_neither	6260.0	205.640	211.900
NEWCARD_06block	LeftIndividualSpeech	q_yes	840.0	254.260	255.100
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	880.0	255.660	256.540
NEWCARD_06block	LeftIndividualSpeech	q_yes	500.0	268.300	268.800
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1320.0	268.820	270.140
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1340.0	280.640	281.980
NEWCARD_06block	LeftIndividualSpeech	q_no	860.0	331.680	332.540
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1280.0	332.580	333.860
NEWCARD_06block	LeftIndividualSpeech	r_id_type	1580.0	345.240	346.820
NEWCARD_06block	LeftIndividualSpeech	r_id_suit	1280.0	347.180	348.460
